t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
3.97600000e-02,-6.46704541e-03,1.11576901e-03,-8.72150852e-04,1.62163258e-04,164.144014,-8.284180,0.658015,0.000000
4.00400000e-02,-6.46673226e-03,1.12103004e-03,-8.72105013e-04,1.65249453e-04,164.136516,-8.283275,0.667199,0.000000
4.03200000e-02,-6.46641763e-03,1.12632243e-03,-8.72058299e-04,1.68455978e-04,164.128916,-8.282353,0.676445,0.000000
4.06000000e-02,-6.46610151e-03,1.13167418e-03,-8.72010670e-04,1.71744546e-04,164.121212,-8.281414,0.685752,0.000000
4.08800000e-02,-6.46578390e-03,1.13702215e-03,-8.71962117e-04,1.75122534e-04,164.113404,-8.280458,0.695119,0.000000
4.11600000e-02,-6.46546478e-03,1.14233713e-03,-8.71912563e-04,1.78884104e-04,164.105490,-8.279485,0.704548,0.000000
4.14400000e-02,-6.46514419e-03,1.14761436e-03,-8.71861928e-04,1.82809855e-04,164.097470,-8.278495,0.714038,0.000000
4.17200000e-02,-6.46482212e-03,1.15288965e-03,-8.71810193e-04,1.86705275e-04,164.089343,-8.277489,0.723589,0.000000
4.20000000e-02,-6.46449858e-03,1.15811274e-03,-8.71757380e-04,1.90517227e-04,164.081106,-8.276464,0.733200,0.000000
4.21400000e-02,-6.46433625e-03,1.16088998e-03,-8.71730538e-04,1.92940416e-04,164.072761,-8.275423,0.738029,0.000000
4.24200000e-02,-6.46401043e-03,1.16635560e-03,-8.71675843e-04,1.97730364e-04,164.064304,-8.274364,0.747731,0.000000
4.27000000e-02,-6.46368310e-03,1.17170245e-03,-8.71619816e-04,2.02443023e-04,164.055736,-8.273288,0.757494,0.000000
4.29800000e-02,-6.46335429e-03,1.17695336e-03,-8.71562477e-04,2.07147019e-04,164.047054,-8.272194,0.767318,0.000000
4.32600000e-02,-6.46302401e-03,1.18217202e-03,-8.71503799e-04,2.12006939e-04,164.038259,-8.271083,0.777202,0.000000
4.35400000e-02,-6.46269227e-03,1.18741069e-03,-8.71443740e-04,2.16997926e-04,164.029348,-8.269954,0.787146,0.000000
4.38200000e-02,-6.46235906e-03,1.19267184e-03,-8.71382287e-04,2.21935118e-04,164.020320,-8.268807,0.797151,0.000000
4.41000000e-02,-6.46202437e-03,1.19790213e-03,-8.71319437e-04,2.27081923e-04,164.011176,-8.267642,0.807216,0.000000
4.43800000e-02,-6.46168823e-03,1.20309586e-03,-8.71255087e-04,2.32536823e-04,164.001913,-8.266459,0.817341,0.000000
4.46600000e-02,-6.46135063e-03,1.20835155e-03,-8.71189241e-04,2.37776379e-04,163.992530,-8.265258,0.827527,0.000000
4.49400000e-02,-6.46101156e-03,1.21361500e-03,-8.71121923e-04,2.43091365e-04,163.983027,-8.264039,0.837772,0.000000
