t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
4.24200000e-02,-6.68871355e-03,-1.28346530e-02,-5.61690057e-04,7.59830697e-03,181.329364,-6.280122,0.000000,2.723804
4.27000000e-02,-6.69232623e-03,-1.29699706e-02,-5.59583984e-04,7.44431564e-03,181.417796,-6.275324,0.000000,2.741783
4.29800000e-02,-6.69597662e-03,-1.31041130e-02,-5.57521570e-04,7.28709225e-03,181.504871,-6.270863,0.000000,2.759762
4.32600000e-02,-6.69966451e-03,-1.32379351e-02,-5.55503231e-04,7.12942867e-03,181.590547,-6.266748,0.000000,2.777741
4.35400000e-02,-6.70338984e-03,-1.33715626e-02,-5.53529282e-04,6.96981370e-03,181.674791,-6.262991,0.000000,2.795720
4.38200000e-02,-6.70715256e-03,-1.35049082e-02,-5.51600416e-04,6.80726954e-03,181.757565,-6.259598,0.000000,2.813699
4.41000000e-02,-6.71095258e-03,-1.36380776e-02,-5.49717418e-04,6.64251407e-03,181.838840,-6.256578,0.000000,2.831678
4.43800000e-02,-6.71478986e-03,-1.37709957e-02,-5.47880786e-04,6.47559133e-03,181.918588,-6.253936,0.000000,2.849657
4.46600000e-02,-6.71866426e-03,-1.39031571e-02,-5.46091507e-04,6.30434079e-03,181.996784,-6.251678,0.000000,2.867636
4.49400000e-02,-6.72257558e-03,-1.40347869e-02,-5.44350642e-04,6.12992083e-03,182.073412,-6.249806,0.000000,2.885615
4.52200000e-02,-6.72652369e-03,-1.41658836e-02,-5.42659028e-04,5.95254970e-03,182.148458,-6.248324,0.000000,2.903593
4.55000000e-02,-6.73050838e-03,-1.42958904e-02,-5.41017519e-04,5.77191761e-03,182.221909,-6.247232,0.000000,2.921572
4.56400000e-02,-6.73251447e-03,-1.43625087e-02,-5.40215819e-04,5.68077963e-03,182.293760,-6.246531,0.000000,2.930562
4.59200000e-02,-6.73655449e-03,-1.44945140e-02,-5.38651004e-04,5.49590083e-03,182.364009,-6.246217,0.000000,2.948541
4.62000000e-02,-6.74063124e-03,-1.46248702e-02,-5.37138431e-04,5.30763973e-03,182.432661,-6.246288,0.000000,2.966520
4.64800000e-02,-6.74474428e-03,-1.47537726e-02,-5.35679016e-04,5.11631577e-03,182.499723,-6.246738,0.000000,2.984499
4.67600000e-02,-6.74889327e-03,-1.48817241e-02,-5.34273525e-04,4.92245004e-03,182.565208,-6.247561,0.000000,3.002477
4.70400000e-02,-6.75307797e-03,-1.50088820e-02,-5.32922727e-04,4.72563251e-03,182.629137,-6.248750,0.000000,3.020456
4.73200000e-02,-6.75729819e-03,-1.51354304e-02,-5.31627370e-04,4.52661245e-03,182.691529,-6.250296,0.000000,3.038435
4.76000000e-02,-6.76155374e-03,-1.52612441e-02,-5.30388027e-04,4.32541389e-03,182.752413,-6.252187,0.000000,3.056414
4.78800000e-02,-6.76584439e-03,-1.53860663e-02,-5.29205409e-04,4.12116388e-03,182.811821,-6.254411,0.000000,3.074393
4.81600000e-02,-6.77016983e-03,-1.55097095e-02,-5.28080593e-04,3.91243152e-03,182.869786,-6.256957,0.000000,3.092372
4.84400000e-02,-6.77452970e-03,-1.56319861e-02,-5.27014932e-04,3.69868713e-03,182.926352,-6.259809,0.000000,3.110351
4.87200000e-02,-6.77892366e-03,-1.57533586e-02,-5.26009478e-04,3.48302764e-03,182.981563,-6.262952,0.000000,3.128330
4.90000000e-02,-6.78335147e-03,-1.58735130e-02,-5.25064564e-04,3.26599511e-03,183.035467,-6.266370,0.000000,3.146309
4.91400000e-02,-6.78557800e-03,-1.59339959e-02,-5.24615357e-04,3.15116158e-03,183.088115,-6.270046,0.000000,3.155298
4.94200000e-02,-6.79005631e-03,-1.60536505e-02,-5.23765351e-04,2.91998085e-03,183.139562,-6.273961,0.000000,3.173277
4.97000000e-02,-6.79456788e-03,-1.61715512e-02,-5.22980346e-04,2.68689043e-03,183.189866,-6.278097,0.000000,3.191256
4.99800000e-02,-6.79911222e-03,-1.62877695e-02,-5.22260859e-04,2.45202172e-03,183.239088,-6.282434,0.000000,3.209235
5.02600000e-02,-6.80368889e-03,-1.64025707e-02,-5.21607360e-04,2.21568376e-03,183.287290,-6.286953,0.000000,3.227214
5.05400000e-02,-6.80829758e-03,-1.65164485e-02,-5.21020096e-04,1.97895553e-03,183.334539,-6.291633,0.000000,3.245193
5.08200000e-02,-6.81293799e-03,-1.66291533e-02,-5.20499382e-04,1.73989975e-03,183.380901,-6.296454,0.000000,3.263172
5.11000000e-02,-6.81760977e-03,-1.67404989e-02,-5.20046058e-04,1.49757676e-03,183.426444,-6.301396,0.000000,3.281151
5.13800000e-02,-6.82231254e-03,-1.68505142e-02,-5.19661004e-04,1.25255357e-03,183.471238,-6.306437,0.000000,3.299129
5.16600000e-02,-6.82704595e-03,-1.69592978e-02,-5.19344757e-04,1.00585795e-03,183.515350,-6.311557,0.000000,3.317108
5.19400000e-02,-6.83180959e-03,-1.70663591e-02,-5.19098146e-04,7.54904953e-04,183.558856,-6.316736,0.000000,3.335087
5.22200000e-02,-6.83660296e-03,-1.71717209e-02,-5.18922330e-04,5.00415415e-04,183.601827,-6.321952,0.000000,3.353066
5.25000000e-02,-6.84142559e-03,-1.72753454e-02,-5.18818077e-04,2.44177746e-04,183.644332,-6.327188,0.000000,3.371045
5.26400000e-02,-6.84384779e-03,-1.73274059e-02,-5.18793189e-04,1.11341455e-04,183.686442,-6.332421,0.000000,3.380035
5.29200000e-02,-6.84871389e-03,-1.74301578e-02,-5.18799232e-04,-1.54546369e-04,183.728227,-6.337635,0.000000,3.398013
5.32000000e-02,-6.85360850e-03,-1.75310802e-02,-5.18879750e-04,-4.20597911e-04,183.769757,-6.342809,0.000000,3.415992
5.34800000e-02,-6.85853114e-03,-1.76303826e-02,-5.19034709e-04,-6.85822512e-04,183.811098,-6.347927,0.000000,3.433971
5.37600000e-02,-6.86348141e-03,-1.77285387e-02,-5.19263549e-04,-9.48554082e-04,183.852318,-6.352971,0.000000,3.451950
