t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
2.04768000e-02,-5.96650822e-03,5.50496388e-02,-6.56900720e-04,2.00152231e-02,101.553755,-4.857636,0.254250,0.000000
2.06032000e-02,-5.95949286e-03,5.59526563e-02,-6.54353424e-04,2.02897749e-02,102.766511,-4.915078,0.257387,0.000000
2.07296000e-02,-5.95236346e-03,5.68541119e-02,-6.51771548e-04,2.05623648e-02,103.968502,-4.972023,0.260544,0.000000
2.08560000e-02,-5.94512021e-03,5.77539889e-02,-6.49155341e-04,2.08329686e-02,105.147789,-5.027896,0.263719,0.000000
2.09824000e-02,-5.93776331e-03,5.86522709e-02,-6.46505058e-04,2.11015621e-02,106.292148,-5.082106,0.266914,0.000000
2.11404000e-02,-5.92842378e-03,5.92639283e-02,-6.43151009e-04,2.12338890e-02,107.389259,-5.134059,0.270934,0.000000
2.12668000e-02,-5.92094057e-03,5.91411315e-02,-6.40475686e-04,2.10968368e-02,108.426904,-5.183166,0.274171,0.000000
2.13932000e-02,-5.91347295e-03,5.90172677e-02,-6.37817811e-04,2.09578207e-02,109.393182,-5.228851,0.277427,0.000000
2.15196000e-02,-5.90602105e-03,5.88923396e-02,-6.35177631e-04,2.08168569e-02,110.275257,-5.270496,0.280703,0.000000
2.16460000e-02,-5.89858497e-03,5.87673060e-02,-6.32555501e-04,2.06713538e-02,111.063538,-5.307636,0.283997,0.000000
2.17724000e-02,-5.89116464e-03,5.86429802e-02,-6.29952196e-04,2.05192710e-02,111.748243,-5.339800,0.287310,0.000000
2.18988000e-02,-5.88376001e-03,5.85188301e-02,-6.27368438e-04,2.03623870e-02,112.320722,-5.366570,0.290642,0.000000
2.20568000e-02,-5.87452637e-03,5.83625743e-02,-6.24166921e-04,2.01619427e-02,112.773622,-5.387590,0.294834,0.000000
2.21832000e-02,-5.86715729e-03,5.82366222e-02,-6.21628789e-04,1.99980692e-02,113.101040,-5.402574,0.298209,0.000000
2.23096000e-02,-5.85980419e-03,5.81096197e-02,-6.19111486e-04,1.98323685e-02,113.298643,-5.411314,0.301603,0.000000
2.24360000e-02,-5.85246722e-03,5.79815697e-02,-6.16615242e-04,1.96648597e-02,113.365232,-5.413748,0.305016,0.000000
2.25624000e-02,-5.84514650e-03,5.78524747e-02,-6.14140285e-04,1.94955623e-02,113.298803,-5.409781,0.308448,0.000000
2.26888000e-02,-5.83784216e-03,5.77223374e-02,-6.11686839e-04,1.93244958e-02,113.101358,-5.399509,0.311899,0.000000
2.28152000e-02,-5.83055433e-03,5.75911606e-02,-6.09255126e-04,1.91516799e-02,112.774104,-5.382990,0.315368,0.000000
2.29732000e-02,-5.82146805e-03,5.74235523e-02,-6.06246120e-04,1.89415374e-02,112.321374,-5.360432,0.319732,0.000000
2.30996000e-02,-5.81421841e-03,5.72856893e-02,-6.03862009e-04,1.87814632e-02,111.749075,-5.332119,0.323245,0.000000
2.32260000e-02,-5.80698627e-03,5.71467986e-02,-6.01498238e-04,1.86196909e-02,111.064564,-5.298404,0.326776,0.000000
2.33524000e-02,-5.79977174e-03,5.70070027e-02,-5.99155056e-04,1.84551640e-02,110.276497,-5.259705,0.330326,0.000000
2.34788000e-02,-5.79257492e-03,5.68667601e-02,-5.96833002e-04,1.82852619e-02,109.394658,-5.216492,0.333895,0.000000
2.36052000e-02,-5.78539580e-03,5.67270763e-02,-5.94532785e-04,1.81096334e-02,108.428635,-5.169227,0.337483,0.000000
2.37316000e-02,-5.77823430e-03,5.65877365e-02,-5.92255094e-04,1.79290096e-02,107.391276,-5.118528,0.341090,0.000000
2.38896000e-02,-5.76929122e-03,5.69196101e-02,-5.89433945e-04,1.79047135e-02,106.294486,-5.064968,0.345625,0.000000
2.40160000e-02,-5.76204145e-03,5.77916167e-02,-5.87156520e-04,1.81302082e-02,105.150484,-5.009135,0.349275,0.000000
2.41424000e-02,-5.75468156e-03,5.86620352e-02,-5.84850698e-04,1.83540275e-02,103.971595,-4.951623,0.352943,0.000000
2.42688000e-02,-5.74721176e-03,5.95308498e-02,-5.82516693e-04,1.85761521e-02,102.770052,-4.893017,0.356630,0.000000
2.43952000e-02,-5.73963223e-03,6.03980442e-02,-5.80154719e-04,1.87965632e-02,101.557792,-4.833893,0.360336,0.000000
2.45216000e-02,-5.73194320e-03,6.12636027e-02,-5.77764995e-04,1.90152420e-02,100.347434,-4.774861,0.364061,0.000000
2.46480000e-02,-5.72414486e-03,6.21275091e-02,-5.75347740e-04,1.92321701e-02,99.148479,-4.716375,0.367805,0.000000
2.48060000e-02,-5.71425965e-03,6.26959905e-02,-5.72294069e-04,1.93023174e-02,97.971172,-4.658928,0.372511,0.000000
2.49324000e-02,-5.70634482e-03,6.25384374e-02,-5.69865871e-04,1.91182593e-02,96.824940,-4.602975,0.376298,0.000000
2.50588000e-02,-5.69844998e-03,6.23797625e-02,-5.67461044e-04,1.89325113e-02,95.718333,-4.548925,0.380103,0.000000
2.51852000e-02,-5.69057526e-03,6.22200324e-02,-5.65079804e-04,1.87449043e-02,94.657520,-4.497076,0.383927,0.000000
2.53116000e-02,-5.68272074e-03,6.20605318e-02,-5.62722588e-04,1.85516029e-02,93.650246,-4.447798,0.387769,0.000000
2.54380000e-02,-5.67488633e-03,6.19016657e-02,-5.60390225e-04,1.83519995e-02,92.701075,-4.401312,0.391631,0.000000
2.55644000e-02,-5.66707198e-03,6.17431676e-02,-5.58083421e-04,1.81472639e-02,91.816206,-4.357913,0.395511,0.000000
2.57224000e-02,-5.65731622e-03,6.20509488e-02,-5.55230251e-04,1.80919142e-02,90.999534,-4.317790,0.400388,0.000000
2.58488000e-02,-5.64941911e-03,6.29030141e-02,-5.52930700e-04,1.82931079e-02,90.254195,-4.281093,0.404311,0.000000
2.59752000e-02,-5.64141441e-03,6.37533999e-02,-5.50605822e-04,1.84926536e-02,89.582638,-4.247938,0.408252,0.000000
2.61016000e-02,-5.63330232e-03,6.46020906e-02,-5.48255827e-04,1.86905349e-02,88.988192,-4.218483,0.412213,0.000000
2.62280000e-02,-5.62508307e-03,6.54490705e-02,-5.45880926e-04,1.88867354e-02,88.471151,-4.192744,0.416192,0.000000
2.63544000e-02,-5.61675687e-03,6.62943240e-02,-5.43481332e-04,1.90812391e-02,88.033665,-4.170824,0.420189,0.000000
2.64808000e-02,-5.60832394e-03,6.71378357e-02,-5.41057261e-04,1.92740301e-02,87.675041,-4.152689,0.424206,0.000000
