t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
2.95400000e-02,-6.61906571e-03,-6.90701003e-03,-6.21860324e-04,-1.62486008e-03,173.539806,-7.196453,0.349469,1.521970
2.98200000e-02,-6.62100920e-03,-6.97529748e-03,-6.22341577e-04,-1.81166063e-03,173.575446,-7.197536,0.356086,1.543182
3.01000000e-02,-6.62297197e-03,-7.04458968e-03,-6.22874394e-04,-1.99353101e-03,173.609766,-7.198870,0.362763,1.564394
3.03800000e-02,-6.62495382e-03,-7.10861792e-03,-6.23459548e-04,-2.19944744e-03,173.642748,-7.200453,0.369502,1.575000
3.06600000e-02,-6.62695107e-03,-7.15686229e-03,-6.24113933e-04,-2.47677166e-03,173.674353,-7.202290,0.376301,1.575000
3.09400000e-02,-6.62896273e-03,-7.21394946e-03,-6.24840973e-04,-2.70685107e-03,173.704555,-7.204385,0.383161,1.575000
3.12200000e-02,-6.63099091e-03,-7.27257571e-03,-6.25629575e-04,-2.92872086e-03,173.733353,-7.206730,0.390082,1.575000
3.15000000e-02,-6.63303518e-03,-7.32922937e-03,-6.26481729e-04,-3.15779595e-03,173.760748,-7.209320,0.397063,1.575000
3.16400000e-02,-6.63406319e-03,-7.35658382e-03,-6.26932303e-04,-3.27888488e-03,173.786747,-7.212148,0.400577,1.575000
3.19200000e-02,-6.63613064e-03,-7.41073599e-03,-6.27884137e-04,-3.51960370e-03,173.811364,-7.215204,0.407649,1.575000
3.22000000e-02,-6.63821314e-03,-7.46414463e-03,-6.28903089e-04,-3.75826748e-03,173.834620,-7.218478,0.414782,1.575000
3.24800000e-02,-6.64031048e-03,-7.51665300e-03,-6.29988635e-04,-3.99574658e-03,173.856542,-7.221956,0.421976,1.575000
3.27600000e-02,-6.64242235e-03,-7.56798334e-03,-6.31140794e-04,-4.23384963e-03,173.877160,-7.225628,0.429230,1.575000
3.30400000e-02,-6.64454849e-03,-7.61867569e-03,-6.32359371e-04,-4.46990262e-03,173.896508,-7.229478,0.436544,1.575000
3.33200000e-02,-6.64668872e-03,-7.66853555e-03,-6.33643906e-04,-4.70538853e-03,173.914622,-7.233494,0.443919,1.575000
3.36000000e-02,-6.64884280e-03,-7.71764710e-03,-6.34994283e-04,-4.93974082e-03,173.931539,-7.237663,0.451355,1.575000
3.38800000e-02,-6.65101056e-03,-7.76622650e-03,-6.36409920e-04,-5.17150440e-03,173.947295,-7.241971,0.458850,1.575000
3.41600000e-02,-6.65319184e-03,-7.81434840e-03,-6.37890059e-04,-5.40032221e-03,173.961921,-7.246407,0.466406,1.575000
3.44400000e-02,-6.65538658e-03,-7.86230289e-03,-6.39433702e-04,-5.62500732e-03,173.975454,-7.250962,0.474022,1.575000
3.47200000e-02,-6.65759469e-03,-7.90985775e-03,-6.41039762e-04,-5.84635666e-03,173.987920,-7.255624,0.481698,1.575000
3.50000000e-02,-6.65981604e-03,-7.95677614e-03,-6.42707367e-04,-6.06454261e-03,173.999342,-7.260388,0.489435,1.575000
3.51400000e-02,-6.66093168e-03,-7.98087585e-03,-6.43563889e-04,-6.17134290e-03,174.009744,-7.265246,0.493326,1.575000
3.54200000e-02,-6.66317301e-03,-8.02850483e-03,-6.45321483e-04,-6.38230469e-03,174.019138,-7.270193,0.501152,1.575000
3.57000000e-02,-6.66542757e-03,-8.07537216e-03,-6.47137642e-04,-6.58965417e-03,174.027518,-7.275232,0.509039,1.575000
3.59800000e-02,-6.66769515e-03,-8.12146013e-03,-6.49011366e-04,-6.79361919e-03,174.034896,-7.280357,0.516985,1.575000
3.62600000e-02,-6.66997551e-03,-8.16672650e-03,-6.50941826e-04,-6.99499735e-03,174.041266,-7.285572,0.524991,1.575000
3.65400000e-02,-6.67226844e-03,-8.21116954e-03,-6.52928371e-04,-7.19421814e-03,174.046617,-7.290878,0.533058,1.575000
3.68200000e-02,-6.67457371e-03,-8.25498598e-03,-6.54970259e-04,-7.39003679e-03,174.050934,-7.296280,0.541184,1.575000
3.71000000e-02,-6.67689116e-03,-8.29807228e-03,-6.57066525e-04,-7.58299928e-03,174.054196,-7.301781,0.549369,1.575000
3.73800000e-02,-6.67922055e-03,-8.34029471e-03,-6.59216541e-04,-7.77374539e-03,174.056380,-7.307388,0.557615,1.575000
3.76600000e-02,-6.68156166e-03,-8.38176609e-03,-6.61419508e-04,-7.96114978e-03,174.057454,-7.313109,0.565920,1.575000
3.79400000e-02,-6.68391426e-03,-8.42242429e-03,-6.63674448e-04,-8.14495685e-03,174.057396,-7.318948,0.574284,1.575000
3.82200000e-02,-6.68627815e-03,-8.46236168e-03,-6.65980344e-04,-8.32511495e-03,174.056178,-7.324911,0.582709,1.575000
3.85000000e-02,-6.68865312e-03,-8.50157422e-03,-6.68336122e-04,-8.50108640e-03,174.053769,-7.331005,0.591192,1.575000
3.86400000e-02,-6.68984471e-03,-8.52120048e-03,-6.69532410e-04,-8.58854213e-03,174.050141,-7.337236,0.595456,1.575000
3.89200000e-02,-6.69223608e-03,-8.55987257e-03,-6.71961297e-04,-8.75984482e-03,174.045270,-7.343606,0.604029,1.575000
3.92000000e-02,-6.69463817e-03,-8.59777002e-03,-6.74437467e-04,-8.92626188e-03,174.039136,-7.350120,0.612661,1.575000
3.94800000e-02,-6.69705076e-03,-8.63488927e-03,-6.76959545e-04,-9.08778356e-03,174.031724,-7.356779,0.621353,1.575000
3.97600000e-02,-6.69947363e-03,-8.67121360e-03,-6.79526183e-04,-9.24460325e-03,174.023033,-7.363578,0.630104,1.575000
4.00400000e-02,-6.70190656e-03,-8.70668202e-03,-6.82136135e-04,-9.39725858e-03,174.013050,-7.370520,0.638913,1.575000
4.03200000e-02,-6.70434929e-03,-8.74120790e-03,-6.84788366e-04,-9.54679088e-03,174.001772,-7.377603,0.647782,1.575000
4.06000000e-02,-6.70680155e-03,-8.77485013e-03,-6.87481996e-04,-9.69266238e-03,173.989224,-7.384815,0.656711,1.575000
4.08800000e-02,-6.70926314e-03,-8.80781005e-03,-6.90215787e-04,-9.83336945e-03,173.975428,-7.392150,0.665698,1.575000
4.11600000e-02,-6.71173388e-03,-8.84026105e-03,-6.92988092e-04,-9.96803561e-03,173.960416,-7.399595,0.674744,1.575000
4.14400000e-02,-6.71421358e-03,-8.87167865e-03,-6.95797610e-04,-1.00994559e-02,173.944229,-7.407136,0.683849,1.575000
4.17200000e-02,-6.71670194e-03,-8.90222693e-03,-6.98643421e-04,-1.02270514e-02,173.926920,-7.414759,0.693013,1.575000
4.20000000e-02,-6.71919876e-03,-8.93200275e-03,-7.01524295e-04,-1.03496699e-02,173.908525,-7.422453,0.702235,1.575000
4.21400000e-02,-6.72045027e-03,-8.94676307e-03,-7.02977473e-04,-1.04097788e-02,173.889138,-7.430190,0.706868,1.575000
4.24200000e-02,-6.72295943e-03,-8.97569654e-03,-7.05908572e-04,-1.05256852e-02,173.868838,-7.437950,0.716179,1.575000
4.27000000e-02,-6.72547659e-03,-9.00384658e-03,-7.08871316e-04,-1.06357959e-02,173.847703,-7.445711,0.725548,1.575000
4.29800000e-02,-6.72800151e-03,-9.03115869e-03,-7.11864088e-04,-1.07402743e-02,173.825820,-7.453453,0.734976,1.575000
4.32600000e-02,-6.73053395e-03,-9.05751739e-03,-7.14885390e-04,-1.08396130e-02,173.803286,-7.461151,0.744463,1.575000
4.35400000e-02,-6.73307364e-03,-9.08300757e-03,-7.17933802e-04,-1.09339005e-02,173.780195,-7.468783,0.754008,1.575000
4.38200000e-02,-6.73562036e-03,-9.10772974e-03,-7.21007853e-04,-1.10226458e-02,173.756650,-7.476324,0.763611,1.575000
4.41000000e-02,-6.73817390e-03,-9.13173058e-03,-7.24105940e-04,-1.11055655e-02,173.732752,-7.483753,0.773273,1.575000
4.43800000e-02,-6.74073375e-03,-9.15052064e-03,-7.27227774e-04,-1.12019466e-02,173.708611,-7.491045,0.782993,1.559091
4.46600000e-02,-6.74329677e-03,-9.15585985e-03,-7.30384277e-04,-1.13468191e-02,173.684312,-7.498182,0.792771,1.537879
4.49400000e-02,-6.74586139e-03,-9.16342901e-03,-7.33579334e-04,-1.14704372e-02,173.659944,-7.505150,0.802607,1.516667
4.52200000e-02,-6.74842805e-03,-9.16909745e-03,-7.36808022e-04,-1.15938472e-02,173.635605,-7.511928,0.812501,1.495455
4.55000000e-02,-6.75099583e-03,-9.17203558e-03,-7.40072208e-04,-1.17206987e-02,173.611373,-7.518503,0.822454,1.474242
4.56400000e-02,-6.75227978e-03,-9.17012286e-03,-7.41718096e-04,-1.17917134e-02,173.587319,-7.524864,0.827452,1.463636
4.59200000e-02,-6.75484682e-03,-9.16573799e-03,-7.45039124e-04,-1.19288167e-02,173.563509,-7.531003,0.837491,1.442424
4.62000000e-02,-6.75741252e-03,-9.16060961e-03,-7.48397615e-04,-1.20592949e-02,173.539994,-7.536915,0.847588,1.421212
4.64800000e-02,-6.75997737e-03,-9.16447280e-03,-7.51788312e-04,-1.21346639e-02,173.516819,-7.542595,0.857743,1.400000
4.67600000e-02,-6.76254739e-03,-9.19310710e-03,-7.55178368e-04,-1.20772260e-02,173.494020,-7.548044,0.867956,1.400000
4.70400000e-02,-6.76512311e-03,-9.20072247e-03,-7.58563087e-04,-1.21193582e-02,173.471610,-7.553267,0.878227,1.400000
4.73200000e-02,-6.76769917e-03,-9.19962266e-03,-7.61967032e-04,-1.21922111e-02,173.449591,-7.558271,0.888555,1.400000
4.76000000e-02,-6.77027494e-03,-9.19888868e-03,-7.65389236e-04,-1.22491056e-02,173.427965,-7.563064,0.898940,1.400000
4.78800000e-02,-6.77285063e-03,-9.19888871e-03,-7.68825056e-04,-1.22909220e-02,173.406717,-7.567659,0.909383,1.400000
4.81600000e-02,-6.77542628e-03,-9.19856163e-03,-7.72271429e-04,-1.23247146e-02,173.385819,-7.572068,0.919884,1.400000
4.84400000e-02,-6.77800179e-03,-9.19787214e-03,-7.75726145e-04,-1.23505276e-02,173.365234,-7.576309,0.930442,1.400000
4.87200000e-02,-6.78057703e-03,-9.19655365e-03,-7.79187101e-04,-1.23695341e-02,173.344916,-7.580399,0.941057,1.400000
