t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
2.22148000e-02,-6.50970433e-03,-2.11085603e-03,-8.16717757e-04,4.72646980e-03,168.868491,-7.688323,0.904013,0.525000
2.23412000e-02,-6.50997230e-03,-2.12916592e-03,-8.16119983e-04,4.73187651e-03,168.872732,-7.688358,0.914223,0.525000
2.24676000e-02,-6.51024258e-03,-2.14745046e-03,-8.15521563e-04,4.73671093e-03,168.876931,-7.688348,0.924490,0.525000
2.25940000e-02,-6.51051517e-03,-2.16571531e-03,-8.14922564e-04,4.74103700e-03,168.881096,-7.688295,0.934811,0.525000
2.27204000e-02,-6.51079007e-03,-2.18393687e-03,-8.14323049e-04,4.74485939e-03,168.885231,-7.688202,0.945188,0.525000
2.28468000e-02,-6.51106727e-03,-2.20208415e-03,-8.13723090e-04,4.74807783e-03,168.889335,-7.688071,0.955621,0.525000
2.29732000e-02,-6.51134675e-03,-2.22016983e-03,-8.13122750e-04,4.75091045e-03,168.893403,-7.687908,0.966109,0.525000
2.30996000e-02,-6.51162853e-03,-2.23823119e-03,-8.12522075e-04,4.75339585e-03,168.897428,-7.687717,0.976652,0.525000
2.32260000e-02,-6.51191258e-03,-2.25627166e-03,-8.11921107e-04,4.75552633e-03,168.901399,-7.687504,0.987250,0.525000
2.33524000e-02,-6.51219891e-03,-2.27429989e-03,-8.11319892e-04,4.75732083e-03,168.905302,-7.687274,0.997904,0.525000
2.34788000e-02,-6.51248752e-03,-2.29236231e-03,-8.10718467e-04,4.75884706e-03,168.909125,-7.687034,1.008613,0.525000
2.36052000e-02,-6.51277842e-03,-2.31046021e-03,-8.10116866e-04,4.76013140e-03,168.912852,-7.686789,1.019377,0.525000
2.37316000e-02,-6.51307161e-03,-2.32858742e-03,-8.09515113e-04,4.76123988e-03,168.916468,-7.686546,1.030196,0.525000
2.38580000e-02,-6.51336709e-03,-2.34673974e-03,-8.08913235e-04,4.76209139e-03,168.919958,-7.686309,1.041071,0.525000
2.39528000e-02,-6.51359021e-03,-2.36041380e-03,-8.08461765e-04,4.76257559e-03,168.923307,-7.686084,1.049263,0.525000
2.40792000e-02,-6.51388972e-03,-2.37862634e-03,-8.07859755e-04,4.76280517e-03,168.926501,-7.685876,1.060233,0.525000
2.42056000e-02,-6.51419152e-03,-2.39676909e-03,-8.07257752e-04,4.76246676e-03,168.929528,-7.685688,1.071259,0.525000
2.43320000e-02,-6.51449562e-03,-2.41484175e-03,-8.06655828e-04,4.76156136e-03,168.932375,-7.685524,1.082339,0.525000
2.44584000e-02,-6.51480199e-03,-2.43283284e-03,-8.06054054e-04,4.76006373e-03,168.935033,-7.685387,1.093474,0.525000
2.45848000e-02,-6.51511063e-03,-2.45072481e-03,-8.05452511e-04,4.75789298e-03,168.937494,-7.685280,1.104664,0.525000
2.47112000e-02,-6.51542153e-03,-2.46856700e-03,-8.04851292e-04,4.75492917e-03,168.939752,-7.685204,1.115909,0.525000
2.48376000e-02,-6.51573468e-03,-2.48630067e-03,-8.04250502e-04,4.75110647e-03,168.941801,-7.685160,1.127209,0.525000
