t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
2.07296000e-02,-6.49066002e-03,-9.25179783e-05,-8.56684860e-04,1.82484921e-03,165.804743,-8.104178,0.260544,0.000000
2.08560000e-02,-6.49067194e-03,-9.60711069e-05,-8.56453837e-04,1.83054711e-03,165.807454,-8.103970,0.263719,0.000000
2.09824000e-02,-6.49068431e-03,-9.96222550e-05,-8.56222106e-04,1.83605247e-03,165.810108,-8.103767,0.266914,0.000000
2.11088000e-02,-6.49069713e-03,-1.03174782e-04,-8.55989690e-04,1.84137403e-03,165.812705,-8.103569,0.270127,0.000000
2.12352000e-02,-6.49071039e-03,-1.06703285e-04,-8.55756616e-04,1.84646942e-03,165.815246,-8.103377,0.273360,0.000000
2.13616000e-02,-6.49072410e-03,-1.10268498e-04,-8.55522909e-04,1.85140248e-03,165.817732,-8.103190,0.276611,0.000000
2.14880000e-02,-6.49073827e-03,-1.13865221e-04,-8.55288590e-04,1.85614609e-03,165.820163,-8.103007,0.279882,0.000000
2.16144000e-02,-6.49075289e-03,-1.17448884e-04,-8.55053686e-04,1.86063760e-03,165.822539,-8.102830,0.283171,0.000000
2.17408000e-02,-6.49076796e-03,-1.21005450e-04,-8.54818231e-04,1.86491596e-03,165.824862,-8.102656,0.286480,0.000000
2.18672000e-02,-6.49078348e-03,-1.24616980e-04,-8.54582230e-04,1.86927918e-03,165.827132,-8.102487,0.289807,0.000000
2.19936000e-02,-6.49079946e-03,-1.28242429e-04,-8.54345683e-04,1.87352800e-03,165.829350,-8.102323,0.293154,0.000000
2.20568000e-02,-6.49080762e-03,-1.30050303e-04,-8.54227216e-04,1.87541224e-03,165.831515,-8.102162,0.294834,0.000000
2.21832000e-02,-6.49082429e-03,-1.33658982e-04,-8.53989934e-04,1.87901578e-03,165.833630,-8.102005,0.298209,0.000000
2.23096000e-02,-6.49084141e-03,-1.37258177e-04,-8.53752210e-04,1.88239912e-03,165.835694,-8.101851,0.301603,0.000000
2.24360000e-02,-6.49085899e-03,-1.40867110e-04,-8.53514068e-04,1.88565964e-03,165.837708,-8.101700,0.305016,0.000000
2.25624000e-02,-6.49087702e-03,-1.44483320e-04,-8.53275519e-04,1.88880112e-03,165.839672,-8.101553,0.308448,0.000000
2.26888000e-02,-6.49089551e-03,-1.48068739e-04,-8.53036594e-04,1.89161481e-03,165.841588,-8.101408,0.311899,0.000000
2.28152000e-02,-6.49091446e-03,-1.51704642e-04,-8.52797328e-04,1.89420142e-03,165.843456,-8.101265,0.315368,0.000000
2.29416000e-02,-6.49093386e-03,-1.55333511e-04,-8.52557748e-04,1.89659910e-03,165.845276,-8.101125,0.318857,0.000000
2.30680000e-02,-6.49095373e-03,-1.58940703e-04,-8.52317879e-04,1.89873192e-03,165.847049,-8.100987,0.322365,0.000000
2.31944000e-02,-6.49097404e-03,-1.62554357e-04,-8.52077760e-04,1.90062281e-03,165.848776,-8.100850,0.325891,0.000000
2.33208000e-02,-6.49099482e-03,-1.66195131e-04,-8.51837402e-04,1.90248691e-03,165.850456,-8.100714,0.329437,0.000000
